"Source URL","GSC Status","Current Live Status","Current Destination","Classification","Intended Action","Target","Priority","Reason"
"https://toptenuae.com/top-ten/philips-shaver-series-1000-s1151","Not found (404) [2026-06-27]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/philips-shaver-series-1000-s1151","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/philips-shaver-series-1000-s1151","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/top-ten/pritech-3-in-1-grooming-set-shaver","Not found (404) [2026-06-29]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/pritech-3-in-1-grooming-set-shaver","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/pritech-3-in-1-grooming-set-shaver","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/top-ten/qantas","Not found (404) [2026-04-03]","404","https://toptenuae.com/top-ten/qantas","G — obsolete/deleted or unverified replacement","Keep the terminal 404/410; do not redirect without a real successor.","","P3","No validated current page with the same content/search intent was found."
"https://toptenuae.com/top-ten/qatar-airways","Not found (404) [2026-04-03]","404","https://toptenuae.com/top-ten/qatar-airways","G — obsolete/deleted or unverified replacement","Keep the terminal 404/410; do not redirect without a real successor.","","P3","No validated current page with the same content/search intent was found."
"https://toptenuae.com/top-ten/quantum-computing-guide-uae/","Not found (404) [2026-03-28]","HEAD 308; GET 301→404 (1 hop)","https://toptenuae.com/top-ten/quantum-computing-guide-uae","B — valuable legacy URL with validated replacement","Add exact middleware 301; handle slash/host/case/tracking in the same decision.","/how-to-guides/quantum-computing-guide-uae","P0","Exact live slug exists as a howTo, returns 200, and is in sitemap."
"https://toptenuae.com/top-ten/quantum-computing-strategy-uae-2026","Not found (404) [2026-04-10]","404","https://toptenuae.com/top-ten/quantum-computing-strategy-uae-2026","B — valuable legacy URL with validated replacement","Add exact middleware 301; handle slash/host/case/tracking in the same decision.","/how-to-guides/quantum-computing-strategy-uae-2026","P0","Exact live slug exists as a howTo, returns 200, and is in sitemap."
"https://toptenuae.com/top-ten/remington-f5-5800-foil-shaver","Not found (404) [2026-07-02]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/remington-f5-5800-foil-shaver","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/remington-f5-5800-foil-shaver","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/top-ten/singapore-airlines","Not found (404) [2026-04-03]","404","https://toptenuae.com/top-ten/singapore-airlines","G — obsolete/deleted or unverified replacement","Keep the terminal 404/410; do not redirect without a real successor.","","P3","No validated current page with the same content/search intent was found."
"https://toptenuae.com/top-ten/skull-shaver-pitbull-gold-pro","Not found (404) [2026-07-03]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/skull-shaver-pitbull-gold-pro","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/skull-shaver-pitbull-gold-pro","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/top-ten/soundcore-p30i-noise-cancelling-earbuds","Excluded by noindex [2026-02-20]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/soundcore-p30i-noise-cancelling-earbuds","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/soundcore-p30i-noise-cancelling-earbuds","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/top-ten/ugreen-clipbuds-open-earbuds","Not found (404) [2026-06-27]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/ugreen-clipbuds-open-earbuds","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/ugreen-clipbuds-open-earbuds","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/top-ten/virgin-australia","Not found (404) [2026-04-12]","404","https://toptenuae.com/top-ten/virgin-australia","G — obsolete/deleted or unverified replacement","Keep the terminal 404/410; do not redirect without a real successor.","","P3","No validated current page with the same content/search intent was found."
"https://toptenuae.com/top-ten/wahl-travel-shaver-3615-1027","Not found (404) [2026-07-03]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/wahl-travel-shaver-3615-1027","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/wahl-travel-shaver-3615-1027","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/top-ten/world-safest-airlines-2026/","Crawled - currently not indexed [2026-03-20]","HEAD 308; GET 301→200 (1 hop)","https://toptenuae.com/top-ten/world-safest-airlines-2026","A — intentional redirect and safe","Use middleware as the sole slash normalizer so HEAD and GET consistently emit 301.","/top-ten/world-safest-airlines-2026","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/top-ten/xiaomi-redmi-buds-6-play-earbuds","Not found (404) [2026-06-28]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/xiaomi-redmi-buds-6-play-earbuds","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/xiaomi-redmi-buds-6-play-earbuds","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/travel-tourism","Discovered - currently not indexed [1970-01-01]","200","https://toptenuae.com/travel-tourism","Legitimate indexable content","Strengthen unique page content and contextual internal links; then request crawl.","/travel-tourism","P2","200, self-canonical, in sitemap; 224 rendered words; 278 incoming anchors from the audited sitemap corpus; GSC crawl date is 1970-01-01."
"https://toptenuae.com/travel-tourism/world-safest-airlines-2026/","Not found (404) [2026-03-13]","HEAD 308; GET 301→301→200 (2 hops)","https://toptenuae.com/top-ten/world-safest-airlines-2026","C — redirect chain","Collapse normalization and exact legacy mapping into one middleware 301.","/top-ten/world-safest-airlines-2026","P0","Current production path takes 2 redirects before a 200."
"https://toptenuae.com/uae-holidays-2025","Not found (404) [2026-03-14]","410","https://toptenuae.com/uae-holidays-2025","G — obsolete/deleted or unverified replacement","Keep the terminal 404/410; do not redirect without a real successor.","","P3","No validated current page with the same content/search intent was found."
"https://toptenuae.com/uae-holidays-2025/","Not found (404) [2026-03-14]","HEAD 308; GET 301→410 (1 hop)","https://toptenuae.com/uae-holidays-2025","G — obsolete/deleted or unverified replacement","Return the intended 404/410 directly without a slash-normalization hop.","","P3","No validated current page with the same content/search intent was found."
"https://toptenuae.com/upcoming","Crawled - currently not indexed [2026-06-22]","200","https://toptenuae.com/upcoming","Weak/thin or orphaned indexable page","Add contextual internal links and substantive unique copy before requesting indexing.","/upcoming","P2","200, self-canonical, sitemap-listed; 237 rendered words and 0 audited incoming anchors."
"https://toptenuae.com/upcoming/samsung-galaxy-s26-ultra-specs-uae-price","Page with redirect [2026-06-28]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/smartphones/samsung-galaxy-s26-ultra-specs-uae-price","B — wrong/legacy canonical route","Add explicit one-hop mapping to the type-owned how-to canonical.","/how-to-guides/samsung-galaxy-s26-ultra-specs-uae-price","P0","Sanity type is howTo; sitemap, indexed GSC URL, internal-link resolver, and shared contentRoute all select /how-to-guides, but the generic route currently lets category=smartphones override type."
"https://toptenuae.com/vlogging-gimbals","Discovered - currently not indexed [1970-01-01]","200","https://toptenuae.com/vlogging-gimbals","Legitimate indexable content","Add contextual internal links from relevant hubs/lists; enrich if commercially important; then request crawl.","/vlogging-gimbals","P2","200, self-canonical, in sitemap; 239 rendered words; 0 incoming anchors from the audited sitemap corpus; GSC crawl date is 1970-01-01."
"https://toptenuae.com/where-to-donate-used-toys-uae","Page with redirect [2026-08-21]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/how-to-guides/where-to-donate-used-toys-uae","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/how-to-guides/where-to-donate-used-toys-uae","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/where-to-donate-used-toys-uae/","Page with redirect [2026-08-21]","HEAD 308; GET 301→301→200 (2 hops)","https://toptenuae.com/how-to-guides/where-to-donate-used-toys-uae","C — redirect chain","Collapse normalization and exact legacy mapping into one middleware 301.","/how-to-guides/where-to-donate-used-toys-uae","P0","Current production path takes 2 redirects before a 200."
"https://toptenuae.com/where-to-donate-used-toys-uae/?noamp=mobile","Blocked by robots.txt [2026-01-19]","HEAD 308; GET 301→301→200 (2 hops)","https://toptenuae.com/how-to-guides/where-to-donate-used-toys-uae","C — redirect chain","Collapse normalization and exact legacy mapping into one middleware 301.","/how-to-guides/where-to-donate-used-toys-uae","P0","Current production path takes 2 redirects before a 200."
"https://toptenuae.com/zakat-calculator","Not found (404) [2026-03-12]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/finance-tools/zakat-calculator","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/finance-tools/zakat-calculator","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://www.toptenuae.com/","Page with redirect [2026-08-02]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://www.toptenuae.com/REVIEWS/BEST-WIRELESS-EARBUDS-UAE/?utm_source=test","Normalization probe [live-test-2026-09-13]","HEAD 308; GET 301→301→301→200 (3 hops)","https://toptenuae.com/top-ten/best-wireless-earbuds-uae","C — normalization/query canonicalization defect","Strip approved tracking parameters while mapping directly to the canonical path in one 301.","/top-ten/best-wireless-earbuds-uae","P0","Production currently needs 3 redirect hops."
"https://www.toptenuae.com/lifestyle/how-to-pay-zakat-in-uae-online","Crawled - currently not indexed [2026-04-01]","HEAD 301; GET 301→301→200 (2 hops)","https://toptenuae.com/how-to-guides/how-to-pay-zakat-in-uae-online","C — redirect chain","Collapse normalization and exact legacy mapping into one middleware 301.","/how-to-guides/how-to-pay-zakat-in-uae-online","P0","Current production path takes 2 redirects before a 200."
"https://www.toptenuae.com/reviews/best-baby-skincare-uae","Page with redirect [2026-08-12]","HEAD 301; GET 301→301→200 (2 hops)","https://toptenuae.com/top-ten/best-baby-skincare-uae","C — redirect chain","Collapse normalization and exact legacy mapping into one middleware 301.","/top-ten/best-baby-skincare-uae","P0","Current production path takes 2 redirects before a 200."
